"source","target","ligand","receptor","pathway_name","annotation","score_control","exprL_control","exprR_control","score_apap","exprL_apap","exprR_apap","delta_score","max_score","axis"
"Monocyte-derived macrophage / DC-like","NK cell","Ptprc","Cd22","CD45","Cell-Cell Contact",0.0976550694021417,1.75333161245027,0.0556968623098453,0.0575283860514759,1.55099356046727,0.0370913119936772,-0.0401266833506658,0.0976550694021417,"Monocyte-derived macrophage / DC-like -> NK cell"
"Fibroblast / stellate","Kupffer cell","Col3a1","Adgrg1","ADGRG","Cell-Cell Contact",0.0940933069280331,2.80876021242036,0.0334999429684143,0.0541204031341304,3.0970901379914,0.0174745973551903,-0.0399729037939027,0.0940933069280331,"Fibroblast / stellate -> Kupffer cell"
"Kupffer cell","Neutrophil","Ccl5","Ccr5","CCL","Secreted Signaling",0.0756731556836039,1.14632273503975,0.0660138313325696,0.0357813962597991,1.21918957930961,0.0293485089333367,-0.0398917594238048,0.0756731556836039,"Kupffer cell -> Neutrophil"
"Monocyte-derived macrophage / DC-like","NK cell","Ccl2","Ccr2","CCL","Secreted Signaling",0.270965625891487,0.512029342322598,0.529199410061871,0.231193665290679,0.566764627954676,0.407918303097009,-0.0397719606008077,0.270965625891487,"Monocyte-derived macrophage / DC-like -> NK cell"
"Kupffer cell","Endothelial","Cxcl16","Cxcr6","CXCL","Secreted Signaling",0.132287869652362,0.945104960584718,0.139971617089511,0.0927490420742946,1.0040391747547,0.0923759195919367,-0.0395388275780671,0.132287869652362,"Kupffer cell -> Endothelial"
"Activated neutrophil","Endothelial","Cxcl3","Cxcr2","CXCL","Secreted Signaling",0.00130367039841687,0.0251316867836247,0.0518735733753579,0.0406689359349861,0.331196143102413,0.122794110927827,0.0393652655365692,0.0406689359349861,"Activated neutrophil -> Endothelial"
"Fibroblast / stellate","Endothelial","Col6a6","Cd44","COLLAGEN","ECM-Receptor",0.0278300863965729,0.235300415111867,0.118274701654656,0.067182832312726,0.42494324392263,0.158098365543042,0.0393527459161532,0.067182832312726,"Fibroblast / stellate -> Endothelial"
"Fibroblast / stellate","Endothelial","Col4a5","Cd44","COLLAGEN","ECM-Receptor",0.0454370978181795,0.384165820606749,0.118274701654656,0.0846789646610964,0.535609361742849,0.158098365543042,0.0392418668429169,0.0846789646610964,"Fibroblast / stellate -> Endothelial"
"Activated neutrophil","Endothelial","Ccl5","Ccr5","CCL","Secreted Signaling",0.0421512726350737,0.951335662374377,0.0443074661259634,0.00304067168731833,0.950640144900273,0.00319855173761603,-0.0391106009477554,0.0421512726350737,"Activated neutrophil -> Endothelial"
"Kupffer cell","Inflammatory neutrophil","Apob","Apobr","ApoB","Cell-Cell Contact",0.0554241431726798,0.123146193635573,0.450067854607807,0.0164866922258672,0.0489210820538863,0.337005878318619,-0.0389374509468127,0.0554241431726798,"Kupffer cell -> Inflammatory neutrophil"
"Monocyte-derived macrophage / DC-like","NK cell","Cxcl2","Cxcr2","CXCL","Secreted Signaling",0.0141716336495395,0.552945222761725,0.0256293626677129,0.0530584383239404,0.892510432811099,0.0594485356959074,0.0388868046744009,0.0530584383239404,"Monocyte-derived macrophage / DC-like -> NK cell"
"Kupffer cell","Endothelial","Efnb1","Ephb4","EPHB","Cell-Cell Contact",0.0562697802597066,0.0544694982546952,1.03305119493837,0.0174727670387064,0.0212411168367464,0.822591729662686,-0.0387970132210001,0.0562697802597066,"Kupffer cell -> Endothelial"
"Fibroblast / stellate","Kupffer cell","Thbs2","Sdc4","THBS","ECM-Receptor",0.10680937602841,0.717798732096703,0.148801288233566,0.145605735763113,0.35659184646555,0.408326037755269,0.0387963597347034,0.145605735763113,"Fibroblast / stellate -> Kupffer cell"
"Fibroblast / stellate","Kupffer cell","Cadm3","Cadm1","CADM","Cell-Cell Contact",0,0,0.89761834502052,0.0385782523911121,0.0397154737646477,0.97136578603406,0.0385782523911121,0.0385782523911121,"Fibroblast / stellate -> Kupffer cell"
"Inflammatory neutrophil","Endothelial","Ccl4","Ackr2","CCL","Secreted Signaling",0.0639275031052525,0.832099059515728,0.0768267940868213,0.0254636948348249,0.744101442405796,0.0342207303785043,-0.0384638082704276,0.0639275031052525,"Inflammatory neutrophil -> Endothelial"
"Fibroblast / stellate","Endothelial","Sirpb1c","Cd47","SIRP","Cell-Cell Contact",0.0173829419782078,0.00876973024084132,1.9821524152766,0.0557001785860266,0.0285355657090624,1.95195634647387,0.0383172366078188,0.0557001785860266,"Fibroblast / stellate -> Endothelial"
"Fibroblast / stellate","Endothelial","Selplg","Selp","SELPLG","Cell-Cell Contact",0.073779479708694,0.229442220211806,0.321560171622231,0.112070419822821,0.329236038144582,0.340395360284362,0.0382909401141271,0.112070419822821,"Fibroblast / stellate -> Endothelial"
"Fibroblast / stellate","Monocyte-derived macrophage / DC-like","F11r","F11r","JAM","Cell-Cell Contact",0.0940997194758249,0.229576852296111,0.409883307200562,0.055836182273245,0.233799084627232,0.238821218493091,-0.0382635372025799,0.0940997194758249,"Fibroblast / stellate -> Monocyte-derived macrophage / DC-like"
"Fibroblast / stellate","Endothelial","Sema3c","Plxnd1","SEMA3","Secreted Signaling",0.164598132960806,0.238199363305716,0.691009961892943,0.126480798399985,0.246622207193984,0.512852430602488,-0.0381173345608207,0.164598132960806,"Fibroblast / stellate -> Endothelial"
"Fibroblast / stellate","Monocyte-derived macrophage / DC-like","Hspg2","Dag1","HSPG","ECM-Receptor",0.0241856132160182,0.491207898988822,0.0492370201411777,0.0621746609683059,0.628093875753427,0.0989894399045439,0.0379890477522877,0.0621746609683059,"Fibroblast / stellate -> Monocyte-derived macrophage / DC-like"
"Monocyte-derived macrophage / DC-like","NK cell","H2-T22","Cd8a","MHC-I","Cell-Cell Contact",0.153343617729501,0.448502012999076,0.341901737974622,0.115356094534431,0.426669974174694,0.270363750712865,-0.0379875231950692,0.153343617729501,"Monocyte-derived macrophage / DC-like -> NK cell"
"Kupffer cell","Endothelial","Tnf","Tnfrsf1a","TNF","Secreted Signaling",0.110645528043384,0.0855770822389049,1.29293410278345,0.0727949870417678,0.0777326849939417,0.936478484532487,-0.0378505410016164,0.110645528043384,"Kupffer cell -> Endothelial"
"Fibroblast / stellate","Monocyte-derived macrophage / DC-like","H2-Q7","Cd8b1","MHC-I","Cell-Cell Contact",0.0655354970017926,0.646554000294691,0.101361211858441,0.027812891618237,0.484663150311026,0.0573860249131556,-0.0377226053835555,0.0655354970017926,"Fibroblast / stellate -> Monocyte-derived macrophage / DC-like"
"Fibroblast / stellate","Endothelial","Col6a3","Cd44","COLLAGEN","ECM-Receptor",0.0878840718333382,0.743050463064756,0.118274701654656,0.1255223198319,0.793950774891006,0.158098365543042,0.0376382479985615,0.1255223198319,"Fibroblast / stellate -> Endothelial"
"Kupffer cell","Inflammatory neutrophil","Ccl6","Ccr3","CCL","Secreted Signaling",0.0337402739016388,2.4080777196002,0.0140112894309908,0.0709632446160168,2.74121488992137,0.0258875161071566,0.037222970714378,0.0709632446160168,"Kupffer cell -> Inflammatory neutrophil"
"Neutrophil","Endothelial","Ccl5","Ccr5","CCL","Secreted Signaling",0.0410584352352642,0.926670803483494,0.0443074661259634,0.00399999099987823,1.25056316983621,0.00319855173761603,-0.037058444235386,0.0410584352352642,"Neutrophil -> Endothelial"
"Fibroblast / stellate","Kupffer cell","Igfbp3","Tmem219","IGFBP","Secreted Signaling",0.394526071101383,0.921859630190699,0.42796761912632,0.431542789921473,0.979082012111796,0.440762657860164,0.0370167188200897,0.431542789921473,"Fibroblast / stellate -> Kupffer cell"
"Fibroblast / stellate","Kupffer cell","Lamc1","Dag1","LAMININ","ECM-Receptor",0.0517530360409802,0.55480096317637,0.0932821668958207,0.0887679660147564,0.564822021012548,0.15716095108265,0.0370149299737763,0.0887679660147564,"Fibroblast / stellate -> Kupffer cell"
"Fibroblast / stellate","Monocyte-derived macrophage / DC-like","Ccl3","Ccr1","CCL","Secreted Signaling",0.0692641867061317,0.120168213394548,0.576393579878872,0.106237877241941,0.178416417418296,0.595448999476693,0.036973690535809,0.106237877241941,"Fibroblast / stellate -> Monocyte-derived macrophage / DC-like"
"Inflammatory neutrophil","Endothelial","Ccl3","Ackr2","CCL","Secreted Signaling",0.066140002962767,0.860897604135645,0.0768267940868213,0.0292800973718322,0.855624559966271,0.0342207303785043,-0.0368599055909348,0.066140002962767,"Inflammatory neutrophil -> Endothelial"
"Fibroblast / stellate","Endothelial","Jam2","F11r","JAM","Cell-Cell Contact",0.118823124187143,0.154297694213869,0.770090083280469,0.082219299835332,0.131413048560968,0.625655524589606,-0.0366038243518109,0.118823124187143,"Fibroblast / stellate -> Endothelial"
"Activated neutrophil","Endothelial","Clec2i","Klrb1c","CLEC","Cell-Cell Contact",0.0720681001720443,0.502516321622753,0.143414446598109,0.0354816318420669,0.396547426676179,0.0894763890903804,-0.0365864683299774,0.0720681001720443,"Activated neutrophil -> Endothelial"
"Monocyte-derived macrophage / DC-like","T cell","H2-Ob","Cd4","MHC-II","Cell-Cell Contact",0.100232759670867,0.32346773185364,0.309869423748947,0.0636663364843755,0.305315874562753,0.208526125854258,-0.036566423186491,0.100232759670867,"Monocyte-derived macrophage / DC-like -> T cell"
"Neutrophil","Endothelial","F11r","F11r","JAM","Cell-Cell Contact",0.0545519873264043,0.0708384493071523,0.770090083280469,0.0180174945268732,0.0287977869909989,0.625655524589606,-0.0365344927995311,0.0545519873264043,"Neutrophil -> Endothelial"
"Fibroblast / stellate","Monocyte-derived macrophage / DC-like","Col1a2","Sdc1","COLLAGEN","ECM-Receptor",0.06560705693315,2.85012115663652,0.0230190414117602,0.102137820731022,2.97169904088111,0.0343701765642922,0.0365307637978717,0.102137820731022,"Fibroblast / stellate -> Monocyte-derived macrophage / DC-like"
"Inflammatory neutrophil","Endothelial","Sema4a","Plxnb2","SEMA4","Cell-Cell Contact",0.125054549861397,0.583581396451283,0.214288102091404,0.0888885246225383,0.504014385045242,0.176361086627635,-0.0361660252388585,0.125054549861397,"Inflammatory neutrophil -> Endothelial"
"Activated neutrophil","Endothelial","Cdh5","Cdh5","CDH5","Cell-Cell Contact",0.0136672236083891,0.00769004708659203,1.77726136842759,0.0497709049230012,0.0317110317480655,1.56951389404217,0.0361036813146121,0.0497709049230012,"Activated neutrophil -> Endothelial"
"Fibroblast / stellate","Kupffer cell","Rarres2","Cmklr1","CHEMERIN","Secreted Signaling",0.492099137921369,1.67112562434751,0.294471660748729,0.528013677383231,1.79721684942344,0.293795196474271,0.0359145394618621,0.528013677383231,"Fibroblast / stellate -> Kupffer cell"
"Fibroblast / stellate","Monocyte-derived macrophage / DC-like","Sirpb1b","Cd47","SIRP","Cell-Cell Contact",0.00788771170135726,0.00553913711350608,1.42399647088075,0.0438004761595282,0.0277805693502072,1.57665869289326,0.0359127644581709,0.0438004761595282,"Fibroblast / stellate -> Monocyte-derived macrophage / DC-like"
"Fibroblast / stellate","Monocyte-derived macrophage / DC-like","H2-T23","Cd8b1","MHC-I","Cell-Cell Contact",0.0984998722630117,0.971770862414064,0.101361211858441,0.0626761632220209,1.09218513247556,0.0573860249131556,-0.0358237090409908,0.0984998722630117,"Fibroblast / stellate -> Monocyte-derived macrophage / DC-like"
"Kupffer cell","Neutrophil","H2-DMa","Cd4","MHC-II","Cell-Cell Contact",0.0574670173462396,0.840590023988078,0.0683650955951087,0.021666002107219,0.987018088208976,0.0219509676327551,-0.0358010152390206,0.0574670173462396,"Kupffer cell -> Neutrophil"
"Neutrophil","Endothelial","H2-K1","Cd8a","MHC-I","Cell-Cell Contact",0.0530591624189997,1.92560734883082,0.0275545076472708,0.0887773786892674,2.02074818466292,0.0439329251230164,0.0357182162702677,0.0887773786892674,"Neutrophil -> Endothelial"
"Fibroblast / stellate","Endothelial","Col4a1","Sdc1","COLLAGEN","ECM-Receptor",0.07550372595995,1.49399434609466,0.0505381604403783,0.0398879837661055,1.32031849152513,0.0302108801945432,-0.0356157421938444,0.07550372595995,"Fibroblast / stellate -> Endothelial"
"Monocyte-derived macrophage / DC-like","T cell","Selplg","Sell","SELPLG","Cell-Cell Contact",0.710295628667959,1.14729610586268,0.619104017732082,0.745907698872084,1.14491577064755,0.651495697757929,0.0356120702041254,0.745907698872084,"Monocyte-derived macrophage / DC-like -> T cell"
"Kupffer cell","Neutrophil","Lair1","Pira2","LAIR1","Cell-Cell Contact",0.053122306280975,0.886855761001148,0.0598996010591469,0.0175566318289571,0.730157325788718,0.0240449985350655,-0.0355656744520179,0.053122306280975,"Kupffer cell -> Neutrophil"
"Kupffer cell","Inflammatory neutrophil","Icam1","Itgal","ICAM","Cell-Cell Contact",0.163064078091215,0.277816744391577,0.58694834412637,0.127556263430997,0.284026947386448,0.449099159797129,-0.0355078146602177,0.163064078091215,"Kupffer cell -> Inflammatory neutrophil"
"Activated neutrophil","Endothelial","Lgals9","Ighm","GALECTIN","Secreted Signaling",0.269352228417407,0.666918175633615,0.403875974982246,0.304787335502251,0.443139261200405,0.687791315706542,0.0354351070848438,0.304787335502251,"Activated neutrophil -> Endothelial"
"Inflammatory neutrophil","Endothelial","Vegfa","Flt1","VEGF","Secreted Signaling",0.153676006196095,0.0872336794799317,1.7616591104752,0.189083459289455,0.10391218932875,1.81964657381288,0.03540745309336,0.189083459289455,"Inflammatory neutrophil -> Endothelial"
"Inflammatory neutrophil","Endothelial","Ccl3","Ccr5","CCL","Secreted Signaling",0.0381441914331632,0.860897604135645,0.0443074661259634,0.00273675942302707,0.855624559966271,0.00319855173761603,-0.0354074320101361,0.0381441914331632,"Inflammatory neutrophil -> Endothelial"
"Kupffer cell","Neutrophil","H2-Q4","Cd8b1","MHC-I","Cell-Cell Contact",0.0182530687602459,0.529456015977644,0.0344751371396573,0.0536561723366493,0.609359463522103,0.0880533995919522,0.0354031035764034,0.0536561723366493,"Kupffer cell -> Neutrophil"
"Monocyte-derived macrophage / DC-like","NK cell","H2-Q6","Cd8a","MHC-I","Cell-Cell Contact",0.163262685546436,0.47751347072285,0.341901737974622,0.127936103856586,0.473199915000657,0.270363750712865,-0.0353265816898497,0.163262685546436,"Monocyte-derived macrophage / DC-like -> NK cell"
"Fibroblast / stellate","Endothelial","Fgf1","Fgfr1","FGF","Secreted Signaling",0.02044498832457,0.172007134986201,0.118861280528916,0.0557523867549555,0.352691950058629,0.158076720338209,0.0353073984303855,0.0557523867549555,"Fibroblast / stellate -> Endothelial"
"Fibroblast / stellate","Kupffer cell","Lgals9","Havcr2","GALECTIN","Secreted Signaling",0.0206353966618703,0.463712039782141,0.0445004547899277,0.0558819442665303,0.48078718324688,0.11623010390823,0.0352465476046599,0.0558819442665303,"Fibroblast / stellate -> Kupffer cell"
"Fibroblast / stellate","Endothelial","Pecam1","Cd38","PECAM2","Cell-Cell Contact",0.0788800778556458,0.0544482371949951,1.44871683491154,0.0436700078846095,0.0456920028744073,0.955747289184158,-0.0352100699710363,0.0788800778556458,"Fibroblast / stellate -> Endothelial"
"Fibroblast / stellate","Endothelial","Anxa1","Fpr1","ANNEXIN","Secreted Signaling",0.010990958955122,1.0522063848693,0.0104456303565268,0.0460859976726369,1.15864526641689,0.0397757614072494,0.0350950387175149,0.0460859976726369,"Fibroblast / stellate -> Endothelial"
"Fibroblast / stellate","Kupffer cell","Angptl1","Pirb","ANGPTL","Secreted Signaling",0.0585802901188508,0.0632704182505533,0.92587170653544,0.0936143210280693,0.112477703166284,0.832292253422637,0.0350340309092185,0.0936143210280693,"Fibroblast / stellate -> Kupffer cell"
"Fibroblast / stellate","Kupffer cell","Wnt5a","Fzd7","ncWNT","Secreted Signaling",0.0483965376030159,0.327768933784845,0.147654437667923,0.0133673205858059,0.257548327157322,0.0519021836924631,-0.0350292170172099,0.0483965376030159,"Fibroblast / stellate -> Kupffer cell"
"Monocyte-derived macrophage / DC-like","NK cell","Clec2i","Klrb1f","CLEC","Cell-Cell Contact",0.16796364908217,0.341839829712397,0.491351897827367,0.132980833208751,0.254546637436664,0.522422274157281,-0.034982815873419,0.16796364908217,"Monocyte-derived macrophage / DC-like -> NK cell"
"Kupffer cell","Endothelial","Selplg","Sell","SELPLG","Cell-Cell Contact",0.0790914682639777,0.57803424938544,0.136828342521342,0.113968179595796,0.518998029978613,0.219592701730472,0.0348767113318183,0.113968179595796,"Kupffer cell -> Endothelial"
"Fibroblast / stellate","Kupffer cell","Col6a3","Cd44","COLLAGEN","ECM-Receptor",1.06603077845055,0.743050463064756,1.43466807631563,1.10083437924297,0.793950774891006,1.38652724332197,0.0348036007924153,1.10083437924297,"Fibroblast / stellate -> Kupffer cell"
"Fibroblast / stellate","Monocyte-derived macrophage / DC-like","Anxa1","Fpr2","ANNEXIN","Secreted Signaling",0.180121898995272,1.0522063848693,0.171184951531772,0.145336804713339,1.15864526641689,0.125436843290953,-0.0347850942819325,0.180121898995272,"Fibroblast / stellate -> Monocyte-derived macrophage / DC-like"
"Monocyte-derived macrophage / DC-like","NK cell","H2-DMb1","Cd4","MHC-II","Cell-Cell Contact",0.08210319845882,1.52732759420607,0.0537561154334402,0.0475245398899738,1.48362673291534,0.0320326796731328,-0.0345786585688462,0.08210319845882,"Monocyte-derived macrophage / DC-like -> NK cell"
"Fibroblast / stellate","Monocyte-derived macrophage / DC-like","Ptn","Sdc3","PTN","Secreted Signaling",0.0914352100512587,0.14931547590123,0.612362579962856,0.0569430817309408,0.0985911419474259,0.577567929594587,-0.0344921283203179,0.0914352100512587,"Fibroblast / stellate -> Monocyte-derived macrophage / DC-like"
